Datetime,regime_label,vol_ratio,votes_high,votes_neutral,votes_low,hold_time,decision_time,regime_numeric
2025-10-29 13:30:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:31:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:32:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:33:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:34:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:35:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:36:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:37:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:38:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:39:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:40:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:41:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:42:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:43:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:44:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:45:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:46:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:47:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:48:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:49:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:50:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:51:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:52:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:53:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:54:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:55:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:56:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:57:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:58:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 13:59:00+00:00,Unknown,,0,0,0,0,,-1
2025-10-29 14:00:00+00:00,Neutral,0.5207091935556621,0,3,2,0,2025-10-29 14:09:00+00:00,1
2025-10-29 14:01:00+00:00,Neutral,0.4531591122092265,0,3,2,1,2025-10-29 14:10:00+00:00,1
2025-10-29 14:02:00+00:00,Neutral,0.87762536496957,0,3,2,2,2025-10-29 14:11:00+00:00,1
2025-10-29 14:03:00+00:00,Neutral,0.8471108890819519,0,2,3,3,2025-10-29 14:12:00+00:00,1
2025-10-29 14:04:00+00:00,Neutral,0.8058545659248463,0,1,4,4,2025-10-29 14:13:00+00:00,1
2025-10-29 14:05:00+00:00,Low,0.6998127638363617,0,0,5,0,2025-10-29 14:14:00+00:00,0
2025-10-29 14:06:00+00:00,Low,0.781920911376001,0,0,5,1,2025-10-29 14:15:00+00:00,0
2025-10-29 14:07:00+00:00,Low,0.5770299062026233,0,0,5,2,2025-10-29 14:16:00+00:00,0
2025-10-29 14:08:00+00:00,Low,0.47253613492079255,0,0,5,3,2025-10-29 14:17:00+00:00,0
2025-10-29 14:09:00+00:00,Low,0.44749805643767737,0,0,5,4,2025-10-29 14:18:00+00:00,0
2025-10-29 14:10:00+00:00,Low,0.40931099013468075,0,0,5,5,2025-10-29 14:19:00+00:00,0
2025-10-29 14:11:00+00:00,Low,0.35650597558180036,0,0,5,6,2025-10-29 14:20:00+00:00,0
2025-10-29 14:12:00+00:00,Low,0.6793849043346725,0,0,5,7,2025-10-29 14:21:00+00:00,0
2025-10-29 14:13:00+00:00,Low,0.7274108528555273,0,0,5,8,2025-10-29 14:22:00+00:00,0
2025-10-29 14:14:00+00:00,Low,0.7486912238781123,0,0,5,9,2025-10-29 14:23:00+00:00,0
2025-10-29 14:15:00+00:00,Low,0.7767925640255967,0,0,5,10,2025-10-29 14:24:00+00:00,0
2025-10-29 14:16:00+00:00,Low,0.7795120296543315,0,0,5,11,2025-10-29 14:25:00+00:00,0
2025-10-29 14:17:00+00:00,Low,0.41806266807474185,0,0,5,12,2025-10-29 14:26:00+00:00,0
2025-10-29 14:18:00+00:00,Low,0.5201301112732133,0,0,5,13,2025-10-29 14:27:00+00:00,0
2025-10-29 14:19:00+00:00,Low,0.5130824613914405,0,0,5,14,2025-10-29 14:28:00+00:00,0
2025-10-29 14:20:00+00:00,Low,0.3612959059231576,0,0,5,15,2025-10-29 14:29:00+00:00,0
2025-10-29 14:21:00+00:00,Low,0.3821236543972313,0,0,5,16,2025-10-29 14:30:00+00:00,0
2025-10-29 14:22:00+00:00,Low,0.35573740744663257,0,0,5,17,2025-10-29 14:31:00+00:00,0
2025-10-29 14:23:00+00:00,Low,0.5336335148301987,0,0,5,18,2025-10-29 14:32:00+00:00,0
2025-10-29 14:24:00+00:00,Low,0.5659262618386348,0,0,5,19,2025-10-29 14:33:00+00:00,0
2025-10-29 14:25:00+00:00,Low,0.573995771649856,0,0,5,20,2025-10-29 14:34:00+00:00,0
2025-10-29 14:26:00+00:00,Low,0.5566738629432234,0,0,5,21,2025-10-29 14:35:00+00:00,0
2025-10-29 14:27:00+00:00,Low,0.5296892621214262,0,0,5,22,2025-10-29 14:36:00+00:00,0
2025-10-29 14:28:00+00:00,Low,0.4479130672568428,0,0,5,23,2025-10-29 14:37:00+00:00,0
2025-10-29 14:29:00+00:00,Low,0.36019353360797846,0,0,5,24,2025-10-29 14:38:00+00:00,0
2025-10-29 14:30:00+00:00,Low,0.4421064192226646,0,0,5,25,2025-10-29 14:39:00+00:00,0
2025-10-29 14:31:00+00:00,Low,0.3762311596048384,0,0,5,26,2025-10-29 14:40:00+00:00,0
2025-10-29 14:32:00+00:00,Low,0.37030352706344677,0,1,4,27,2025-10-29 14:41:00+00:00,0
2025-10-29 14:33:00+00:00,Low,0.5583655322383262,0,2,3,28,2025-10-29 14:42:00+00:00,0
2025-10-29 14:34:00+00:00,Neutral,0.74399564678304,0,3,2,0,2025-10-29 14:43:00+00:00,1
2025-10-29 14:35:00+00:00,Neutral,0.7056054995654927,0,4,1,1,2025-10-29 14:44:00+00:00,1
2025-10-29 14:36:00+00:00,Neutral,0.9453038366821902,0,4,1,2,2025-10-29 14:45:00+00:00,1
2025-10-29 14:37:00+00:00,Neutral,0.8735005849267692,0,4,1,3,2025-10-29 14:46:00+00:00,1
2025-10-29 14:38:00+00:00,Neutral,0.9182320672493787,1,3,1,4,2025-10-29 14:47:00+00:00,1
2025-10-29 14:39:00+00:00,Neutral,0.9180656654085634,1,3,1,5,2025-10-29 14:48:00+00:00,1
2025-10-29 14:40:00+00:00,Neutral,0.7797115621862551,1,3,1,6,2025-10-29 14:49:00+00:00,1
2025-10-29 14:41:00+00:00,Neutral,1.1535172449683058,2,3,0,7,2025-10-29 14:50:00+00:00,1
2025-10-29 14:42:00+00:00,Neutral,1.260798461123175,2,2,1,8,2025-10-29 14:51:00+00:00,1
2025-10-29 14:43:00+00:00,Neutral,1.1949842441601983,1,3,1,9,2025-10-29 14:52:00+00:00,1
2025-10-29 14:44:00+00:00,Neutral,1.1234501913956736,1,3,1,10,2025-10-29 14:53:00+00:00,1
2025-10-29 14:45:00+00:00,Neutral,1.2734325659366204,1,3,1,11,2025-10-29 14:54:00+00:00,1
2025-10-29 14:46:00+00:00,Neutral,0.7809865533156392,0,4,1,12,2025-10-29 14:55:00+00:00,1
2025-10-29 14:47:00+00:00,Neutral,1.0886256665268246,0,5,0,13,2025-10-29 14:56:00+00:00,1
2025-10-29 14:48:00+00:00,Neutral,1.1058040642301674,0,4,1,14,2025-10-29 14:57:00+00:00,1
2025-10-29 14:49:00+00:00,Neutral,1.0967699986169899,0,3,2,15,2025-10-29 14:58:00+00:00,1
2025-10-29 14:50:00+00:00,Low,0.85309921413379,0,2,3,0,2025-10-29 14:59:00+00:00,0
2025-10-29 14:51:00+00:00,Low,0.8958006286153185,0,1,4,1,2025-10-29 15:00:00+00:00,0
2025-10-29 14:52:00+00:00,Low,0.5456631849463202,0,0,5,2,2025-10-29 15:01:00+00:00,0
2025-10-29 14:53:00+00:00,Low,0.5432100011334454,0,1,4,3,2025-10-29 15:02:00+00:00,0
2025-10-29 14:54:00+00:00,Low,0.714832487581382,0,2,3,4,2025-10-29 15:03:00+00:00,0
2025-10-29 14:55:00+00:00,Neutral,0.3498009432194422,0,3,2,0,2025-10-29 15:04:00+00:00,1
2025-10-29 14:56:00+00:00,Neutral,0.7506164435216625,0,4,1,1,2025-10-29 15:05:00+00:00,1
2025-10-29 14:57:00+00:00,Neutral,0.804467156034225,0,5,0,2,2025-10-29 15:06:00+00:00,1
2025-10-29 14:58:00+00:00,Neutral,0.8709354311167049,0,5,0,3,2025-10-29 15:07:00+00:00,1
2025-10-29 14:59:00+00:00,Neutral,0.856143770911529,0,5,0,4,2025-10-29 15:08:00+00:00,1
2025-10-29 15:00:00+00:00,Neutral,0.847922092602748,0,5,0,5,2025-10-29 15:09:00+00:00,1
2025-10-29 15:01:00+00:00,Neutral,1.0822674701025645,0,5,0,6,2025-10-29 15:10:00+00:00,1
2025-10-29 15:02:00+00:00,Neutral,1.0910723832604587,0,5,0,7,2025-10-29 15:11:00+00:00,1
2025-10-29 15:03:00+00:00,Neutral,1.1797231518335873,0,5,0,8,2025-10-29 15:12:00+00:00,1
2025-10-29 15:04:00+00:00,Neutral,1.0378646909478724,0,5,0,9,2025-10-29 15:13:00+00:00,1
2025-10-29 15:05:00+00:00,Neutral,1.0404236551713024,1,4,0,10,2025-10-29 15:14:00+00:00,1
2025-10-29 15:06:00+00:00,Neutral,1.1782129509450558,2,3,0,11,2025-10-29 15:15:00+00:00,1
2025-10-29 15:07:00+00:00,Neutral,1.0818598653275928,2,3,0,12,2025-10-29 15:16:00+00:00,1
2025-10-29 15:08:00+00:00,High,1.1904248868304352,3,2,0,0,2025-10-29 15:17:00+00:00,2
2025-10-29 15:09:00+00:00,High,1.5199586275681445,4,1,0,1,2025-10-29 15:18:00+00:00,2
2025-10-29 15:10:00+00:00,High,1.4300432756493668,3,2,0,2,2025-10-29 15:19:00+00:00,2
2025-10-29 15:11:00+00:00,High,1.1664744790346302,3,2,0,3,2025-10-29 15:20:00+00:00,2
2025-10-29 15:12:00+00:00,High,1.292683415481234,3,1,1,4,2025-10-29 15:21:00+00:00,2
2025-10-29 15:13:00+00:00,High,1.2657498327196188,2,1,2,5,2025-10-29 15:22:00+00:00,2
2025-10-29 15:14:00+00:00,High,1.1971729335839023,1,2,2,6,2025-10-29 15:23:00+00:00,2
2025-10-29 15:15:00+00:00,Low,1.2259011455581954,1,1,3,0,2025-10-29 15:24:00+00:00,0
2025-10-29 15:16:00+00:00,Low,0.3879481170646855,0,1,4,1,2025-10-29 15:25:00+00:00,0
2025-10-29 15:17:00+00:00,Low,0.6259346470629774,0,1,4,2,2025-10-29 15:26:00+00:00,0
2025-10-29 15:18:00+00:00,Low,0.8378778207009638,0,1,4,3,2025-10-29 15:27:00+00:00,0
2025-10-29 15:19:00+00:00,Low,0.7995091790438866,0,1,4,4,2025-10-29 15:28:00+00:00,0
2025-10-29 15:20:00+00:00,Low,0.7331038856679495,0,1,4,5,2025-10-29 15:29:00+00:00,0
2025-10-29 15:21:00+00:00,Low,0.47697444754611207,0,1,4,6,2025-10-29 15:30:00+00:00,0
2025-10-29 15:22:00+00:00,Low,0.7138851064260598,0,1,4,7,2025-10-29 15:31:00+00:00,0
2025-10-29 15:23:00+00:00,Low,0.8088594337896274,0,1,4,8,2025-10-29 15:32:00+00:00,0
2025-10-29 15:24:00+00:00,Low,0.6673305861293796,0,0,5,9,2025-10-29 15:33:00+00:00,0
2025-10-29 15:25:00+00:00,Low,0.5721390727185222,0,0,5,10,2025-10-29 15:34:00+00:00,0
2025-10-29 15:26:00+00:00,Low,0.596174231431898,0,0,5,11,2025-10-29 15:35:00+00:00,0
2025-10-29 15:27:00+00:00,Low,0.6380888120611208,0,0,5,12,2025-10-29 15:36:00+00:00,0
2025-10-29 15:28:00+00:00,Low,0.7258807144899962,0,1,4,13,2025-10-29 15:37:00+00:00,0
2025-10-29 15:29:00+00:00,Low,0.689440952913873,0,2,3,14,2025-10-29 15:38:00+00:00,0
2025-10-29 15:30:00+00:00,Neutral,0.6570766993975744,0,3,2,0,2025-10-29 15:39:00+00:00,1
2025-10-29 15:31:00+00:00,Neutral,0.7366814991414398,0,4,1,1,2025-10-29 15:40:00+00:00,1
2025-10-29 15:32:00+00:00,Neutral,0.9242547616150859,0,5,0,2,2025-10-29 15:41:00+00:00,1
2025-10-29 15:33:00+00:00,Neutral,0.9921815255827253,0,4,1,3,2025-10-29 15:42:00+00:00,1
2025-10-29 15:34:00+00:00,Neutral,1.0757674955898267,0,3,2,4,2025-10-29 15:43:00+00:00,1
2025-10-29 15:35:00+00:00,Low,1.1431423290675027,0,2,3,0,2025-10-29 15:44:00+00:00,0
2025-10-29 15:36:00+00:00,Low,0.9393619794349879,0,1,4,1,2025-10-29 15:45:00+00:00,0
2025-10-29 15:37:00+00:00,Low,0.7894369443634113,0,0,5,2,2025-10-29 15:46:00+00:00,0
2025-10-29 15:38:00+00:00,Low,0.5401780550164331,0,0,5,3,2025-10-29 15:47:00+00:00,0
2025-10-29 15:39:00+00:00,Low,0.5746417069165831,0,0,5,4,2025-10-29 15:48:00+00:00,0
2025-10-29 15:40:00+00:00,Low,0.23569674242534022,0,0,5,5,2025-10-29 15:49:00+00:00,0
2025-10-29 15:41:00+00:00,Low,0.3109859785616568,0,1,4,6,2025-10-29 15:50:00+00:00,0
2025-10-29 15:42:00+00:00,Low,0.44343993639969775,0,2,3,7,2025-10-29 15:51:00+00:00,0
2025-10-29 15:43:00+00:00,Neutral,0.5769166852936753,0,3,2,0,2025-10-29 15:52:00+00:00,1
2025-10-29 15:44:00+00:00,Neutral,0.5663621713695891,0,4,1,1,2025-10-29 15:53:00+00:00,1
2025-10-29 15:45:00+00:00,Neutral,0.8942712998627328,0,5,0,2,2025-10-29 15:54:00+00:00,1
2025-10-29 15:46:00+00:00,Neutral,1.0706691416071517,0,4,1,3,2025-10-29 15:55:00+00:00,1
2025-10-29 15:47:00+00:00,Neutral,1.0762281279931916,0,3,2,4,2025-10-29 15:56:00+00:00,1
2025-10-29 15:48:00+00:00,Neutral,0.9812011404523289,0,3,2,5,2025-10-29 15:57:00+00:00,1
2025-10-29 15:49:00+00:00,Neutral,0.9534355430345381,1,2,2,6,2025-10-29 15:58:00+00:00,1
2025-10-29 15:50:00+00:00,Neutral,0.7354460881606253,2,1,2,7,2025-10-29 15:59:00+00:00,1
2025-10-29 15:51:00+00:00,High,0.49699829719935246,3,1,1,0,2025-10-29 16:00:00+00:00,2
2025-10-29 15:52:00+00:00,High,0.9863107646066372,4,1,0,1,2025-10-29 16:01:00+00:00,2
2025-10-29 15:53:00+00:00,High,1.3763188181037889,4,1,0,2,2025-10-29 16:02:00+00:00,2
2025-10-29 15:54:00+00:00,High,1.3746830617433503,3,2,0,3,2025-10-29 16:03:00+00:00,2
2025-10-29 15:55:00+00:00,High,1.4517519413455624,2,3,0,4,2025-10-29 16:04:00+00:00,2
2025-10-29 15:56:00+00:00,Neutral,1.4751135149619392,1,3,1,0,2025-10-29 16:05:00+00:00,1
2025-10-29 15:57:00+00:00,Neutral,1.1380794251992932,0,3,2,1,2025-10-29 16:06:00+00:00,1
2025-10-29 15:58:00+00:00,Neutral,0.9496530390153485,0,2,3,2,2025-10-29 16:07:00+00:00,1
2025-10-29 15:59:00+00:00,Neutral,0.8173913468820501,0,2,3,3,2025-10-29 16:08:00+00:00,1
2025-10-29 16:00:00+00:00,Neutral,0.4588851067024264,0,2,3,4,2025-10-29 16:09:00+00:00,1
2025-10-29 16:01:00+00:00,Neutral,0.4573774977134367,1,2,2,5,2025-10-29 16:10:00+00:00,1
2025-10-29 16:02:00+00:00,Neutral,0.667738770196322,2,2,1,6,2025-10-29 16:11:00+00:00,1
2025-10-29 16:03:00+00:00,High,0.9893229434325052,3,2,0,0,2025-10-29 16:12:00+00:00,2
2025-10-29 16:04:00+00:00,High,1.085626035996329,4,1,0,1,2025-10-29 16:13:00+00:00,2
2025-10-29 16:05:00+00:00,High,1.3837522456704847,4,1,0,2,2025-10-29 16:14:00+00:00,2
2025-10-29 16:06:00+00:00,High,1.3700492471843306,3,1,1,3,2025-10-29 16:15:00+00:00,2
2025-10-29 16:07:00+00:00,High,1.3841549980786227,2,1,2,4,2025-10-29 16:16:00+00:00,2
2025-10-29 16:08:00+00:00,Low,1.350820065746187,1,1,3,0,2025-10-29 16:17:00+00:00,0
2025-10-29 16:09:00+00:00,Low,1.1883243290322907,0,1,4,1,2025-10-29 16:18:00+00:00,0
2025-10-29 16:10:00+00:00,Low,0.6101075549541469,0,0,5,2,2025-10-29 16:19:00+00:00,0
2025-10-29 16:11:00+00:00,Low,0.5077492483039235,0,0,5,3,2025-10-29 16:20:00+00:00,0
2025-10-29 16:12:00+00:00,Low,0.6420009659975885,0,0,5,4,2025-10-29 16:21:00+00:00,0
2025-10-29 16:13:00+00:00,Low,0.5930042172423002,0,0,5,5,2025-10-29 16:22:00+00:00,0
2025-10-29 16:14:00+00:00,Low,0.6120281305783922,0,0,5,6,2025-10-29 16:23:00+00:00,0
2025-10-29 16:15:00+00:00,Low,0.2265576758247586,0,0,5,7,2025-10-29 16:24:00+00:00,0
2025-10-29 16:16:00+00:00,Low,0.3862334193510856,0,0,5,8,2025-10-29 16:25:00+00:00,0
2025-10-29 16:17:00+00:00,Low,0.33986584226669675,0,0,5,9,2025-10-29 16:26:00+00:00,0
2025-10-29 16:18:00+00:00,Low,0.33758261722198446,0,0,5,10,2025-10-29 16:27:00+00:00,0
2025-10-29 16:19:00+00:00,Low,0.4494101209733046,0,0,5,11,2025-10-29 16:28:00+00:00,0
2025-10-29 16:20:00+00:00,Low,0.4330872953070686,0,0,5,12,2025-10-29 16:29:00+00:00,0
2025-10-29 16:21:00+00:00,Low,0.4113073704531755,0,0,5,13,2025-10-29 16:30:00+00:00,0
2025-10-29 16:22:00+00:00,Low,0.5637056381680977,0,0,5,14,2025-10-29 16:31:00+00:00,0
2025-10-29 16:23:00+00:00,Low,0.5774541879371539,0,0,5,15,2025-10-29 16:32:00+00:00,0
2025-10-29 16:24:00+00:00,Low,0.5853112885709907,0,0,5,16,2025-10-29 16:33:00+00:00,0
2025-10-29 16:25:00+00:00,Low,0.5568507837639801,0,0,5,17,2025-10-29 16:34:00+00:00,0
2025-10-29 16:26:00+00:00,Low,0.5604302837021923,0,0,5,18,2025-10-29 16:35:00+00:00,0
2025-10-29 16:27:00+00:00,Low,0.4324574990050034,0,0,5,19,2025-10-29 16:36:00+00:00,0
2025-10-29 16:28:00+00:00,Low,0.31848042224714074,0,0,5,20,2025-10-29 16:37:00+00:00,0
2025-10-29 16:29:00+00:00,Low,0.20702028664198488,0,0,5,21,2025-10-29 16:38:00+00:00,0
2025-10-29 16:30:00+00:00,Low,0.5956345289771149,0,0,5,22,2025-10-29 16:39:00+00:00,0
2025-10-29 16:31:00+00:00,Low,0.5024581594874429,0,0,5,23,2025-10-29 16:40:00+00:00,0
2025-10-29 16:32:00+00:00,Low,0.4832466170668437,0,1,4,24,2025-10-29 16:41:00+00:00,0
2025-10-29 16:33:00+00:00,Low,0.561664840004192,0,1,4,25,2025-10-29 16:42:00+00:00,0
2025-10-29 16:34:00+00:00,Low,0.6838299008039251,0,1,4,26,2025-10-29 16:43:00+00:00,0
2025-10-29 16:35:00+00:00,Low,0.5802855540657329,0,1,4,27,2025-10-29 16:44:00+00:00,0
2025-10-29 16:36:00+00:00,Low,0.8001398728725997,0,1,4,28,2025-10-29 16:45:00+00:00,0
2025-10-29 16:37:00+00:00,Low,0.7794758553771153,0,0,5,29,2025-10-29 16:46:00+00:00,0
2025-10-29 16:38:00+00:00,Low,0.43914103350480177,0,0,5,30,2025-10-29 16:47:00+00:00,0
2025-10-29 16:39:00+00:00,Low,0.5362197572450887,0,0,5,31,2025-10-29 16:48:00+00:00,0
2025-10-29 16:40:00+00:00,Low,0.5338646837844158,0,0,5,32,2025-10-29 16:49:00+00:00,0
2025-10-29 16:41:00+00:00,Low,0.4832413595218224,1,0,4,33,2025-10-29 16:50:00+00:00,0
2025-10-29 16:42:00+00:00,Low,0.5669854816672788,2,0,3,34,2025-10-29 16:51:00+00:00,0
2025-10-29 16:43:00+00:00,High,0.6202140642053153,3,0,2,0,2025-10-29 16:52:00+00:00,2
2025-10-29 16:44:00+00:00,High,0.7402607834412979,4,0,1,1,2025-10-29 16:53:00+00:00,2
2025-10-29 16:45:00+00:00,High,1.216591945542081,5,0,0,2,2025-10-29 16:54:00+00:00,2
2025-10-29 16:46:00+00:00,High,1.2867983150320095,4,0,1,3,2025-10-29 16:55:00+00:00,2
2025-10-29 16:47:00+00:00,High,1.3222383812142566,3,0,2,4,2025-10-29 16:56:00+00:00,2
2025-10-29 16:48:00+00:00,Low,1.2885338416567447,2,0,3,0,2025-10-29 16:57:00+00:00,0
2025-10-29 16:49:00+00:00,Low,1.2031075267906408,1,0,4,1,2025-10-29 16:58:00+00:00,0
2025-10-29 16:50:00+00:00,Low,0.39412440933575754,0,0,5,2,2025-10-29 16:59:00+00:00,0
2025-10-29 16:51:00+00:00,Low,0.3976732665092921,0,0,5,3,2025-10-29 17:00:00+00:00,0
2025-10-29 16:52:00+00:00,Low,0.3834993992322372,0,0,5,4,2025-10-29 17:01:00+00:00,0
2025-10-29 16:53:00+00:00,Low,0.291456458867393,0,0,5,5,2025-10-29 17:02:00+00:00,0
2025-10-29 16:54:00+00:00,Low,0.2162970538836085,0,0,5,6,2025-10-29 17:03:00+00:00,0
2025-10-29 16:55:00+00:00,Low,0.2186235861541068,0,0,5,7,2025-10-29 17:04:00+00:00,0
2025-10-29 16:56:00+00:00,Low,0.6586708136814845,0,0,5,8,2025-10-29 17:05:00+00:00,0
2025-10-29 16:57:00+00:00,Low,0.6797545705680379,0,1,4,9,2025-10-29 17:06:00+00:00,0
2025-10-29 16:58:00+00:00,Low,0.6870953161745448,0,2,3,10,2025-10-29 17:07:00+00:00,0
2025-10-29 16:59:00+00:00,Neutral,0.6485510920490158,0,3,2,0,2025-10-29 17:08:00+00:00,1
2025-10-29 17:00:00+00:00,Neutral,0.3402168478908531,0,4,1,1,2025-10-29 17:09:00+00:00,1
2025-10-29 17:01:00+00:00,Neutral,0.9032999345674722,0,4,1,2,2025-10-29 17:10:00+00:00,1
2025-10-29 17:02:00+00:00,Neutral,0.9238911803357825,0,3,2,3,2025-10-29 17:11:00+00:00,1
2025-10-29 17:03:00+00:00,Neutral,1.0072235894993355,0,2,3,4,2025-10-29 17:12:00+00:00,1
2025-10-29 17:04:00+00:00,Low,0.9865584450447235,0,1,4,0,2025-10-29 17:13:00+00:00,0
2025-10-29 17:05:00+00:00,Low,0.7204502500787382,0,0,5,1,2025-10-29 17:14:00+00:00,0
2025-10-29 17:06:00+00:00,Low,0.6374134835299097,0,0,5,2,2025-10-29 17:15:00+00:00,0
2025-10-29 17:07:00+00:00,Low,0.5482386043322349,0,0,5,3,2025-10-29 17:16:00+00:00,0
2025-10-29 17:08:00+00:00,Low,0.4926129904990592,0,0,5,4,2025-10-29 17:17:00+00:00,0
2025-10-29 17:09:00+00:00,Low,0.38916642933976087,0,0,5,5,2025-10-29 17:18:00+00:00,0
2025-10-29 17:10:00+00:00,Low,0.78976051920065,0,0,5,6,2025-10-29 17:19:00+00:00,0
2025-10-29 17:11:00+00:00,Low,0.7454885275831349,0,0,5,7,2025-10-29 17:20:00+00:00,0
2025-10-29 17:12:00+00:00,Low,0.699045139844075,0,0,5,8,2025-10-29 17:21:00+00:00,0
2025-10-29 17:13:00+00:00,Low,0.742596008663929,0,0,5,9,2025-10-29 17:22:00+00:00,0
2025-10-29 17:14:00+00:00,Low,0.7428475004476895,0,0,5,10,2025-10-29 17:23:00+00:00,0
2025-10-29 17:15:00+00:00,Low,0.38994564216698585,0,0,5,11,2025-10-29 17:24:00+00:00,0
2025-10-29 17:16:00+00:00,Low,0.4257459650295262,0,0,5,12,2025-10-29 17:25:00+00:00,0
2025-10-29 17:17:00+00:00,Low,0.5360518021986598,1,0,4,13,2025-10-29 17:26:00+00:00,0
2025-10-29 17:18:00+00:00,Low,0.6256652964698836,2,0,3,14,2025-10-29 17:27:00+00:00,0
2025-10-29 17:19:00+00:00,High,0.6608181808260272,3,0,2,0,2025-10-29 17:28:00+00:00,2
2025-10-29 17:20:00+00:00,High,0.6679142061803629,4,0,1,1,2025-10-29 17:29:00+00:00,2
2025-10-29 17:21:00+00:00,High,1.4034266701969096,5,0,0,2,2025-10-29 17:30:00+00:00,2
2025-10-29 17:22:00+00:00,High,1.4137109287189782,4,1,0,3,2025-10-29 17:31:00+00:00,2
2025-10-29 17:23:00+00:00,High,1.318906005670994,4,1,0,4,2025-10-29 17:32:00+00:00,2
2025-10-29 17:24:00+00:00,High,1.6219613470763676,4,1,0,5,2025-10-29 17:33:00+00:00,2
2025-10-29 17:25:00+00:00,High,1.5784387789508092,3,2,0,6,2025-10-29 17:34:00+00:00,2
2025-10-29 17:26:00+00:00,High,0.9745717433503457,3,2,0,7,2025-10-29 17:35:00+00:00,2
2025-10-29 17:27:00+00:00,High,1.4216831194876658,4,1,0,8,2025-10-29 17:36:00+00:00,2
2025-10-29 17:28:00+00:00,High,1.308335284857839,3,2,0,9,2025-10-29 17:37:00+00:00,2
2025-10-29 17:29:00+00:00,Neutral,1.1162357636070317,2,3,0,0,2025-10-29 17:38:00+00:00,1
2025-10-29 17:30:00+00:00,Neutral,1.22898686595592,2,3,0,1,2025-10-29 17:39:00+00:00,1
2025-10-29 17:31:00+00:00,Neutral,1.3743589056029195,1,4,0,2,2025-10-29 17:40:00+00:00,1
2025-10-29 17:32:00+00:00,Neutral,1.0088661586775813,0,4,1,3,2025-10-29 17:41:00+00:00,1
2025-10-29 17:33:00+00:00,Neutral,0.9513630069738105,0,4,1,4,2025-10-29 17:42:00+00:00,1
2025-10-29 17:34:00+00:00,Neutral,0.8913931985448155,0,4,1,5,2025-10-29 17:43:00+00:00,1
2025-10-29 17:35:00+00:00,Neutral,0.8114199885933401,1,3,1,6,2025-10-29 17:44:00+00:00,1
2025-10-29 17:36:00+00:00,Neutral,0.3903432418168078,2,2,1,7,2025-10-29 17:45:00+00:00,1
2025-10-29 17:37:00+00:00,High,1.0240362736158908,3,2,0,0,2025-10-29 17:46:00+00:00,2
2025-10-29 17:38:00+00:00,High,1.1345946115765326,4,1,0,1,2025-10-29 17:47:00+00:00,2
2025-10-29 17:39:00+00:00,High,1.3627737604280492,5,0,0,2,2025-10-29 17:48:00+00:00,2
2025-10-29 17:40:00+00:00,High,1.3766853978126758,5,0,0,3,2025-10-29 17:49:00+00:00,2
2025-10-29 17:41:00+00:00,High,1.964475606495323,5,0,0,4,2025-10-29 17:50:00+00:00,2
2025-10-29 17:42:00+00:00,High,1.6884402006120254,4,0,1,5,2025-10-29 17:51:00+00:00,2
2025-10-29 17:43:00+00:00,High,1.514813842836966,3,0,2,6,2025-10-29 17:52:00+00:00,2
2025-10-29 17:44:00+00:00,Low,1.4864997173623637,2,0,3,0,2025-10-29 17:53:00+00:00,0
2025-10-29 17:45:00+00:00,Low,1.3708973058413756,1,0,4,1,2025-10-29 17:54:00+00:00,0
2025-10-29 17:46:00+00:00,Low,0.5484464311091503,0,0,5,2,2025-10-29 17:55:00+00:00,0
2025-10-29 17:47:00+00:00,Low,0.5512311150999616,0,0,5,3,2025-10-29 17:56:00+00:00,0
2025-10-29 17:48:00+00:00,Low,0.5028769600452865,0,0,5,4,2025-10-29 17:57:00+00:00,0
