datetime,trump_cnt_5m,trump_cnt_15m,trump_cnt_60m,trump_sum_pos_5m,trump_sum_neg_5m,trump_net_5m,trump_sum_pos_15m,trump_sum_neg_15m,trump_net_15m,trump_sum_pos_60m,trump_sum_neg_60m,trump_net_60m,trump_sent_ewma
2025-11-10 15:32:00+00:00,1,1,1,0.0513407327234745,0.6894950270652771,-0.6381542943418026,0.0513407327234745,0.6894950270652771,-0.6381542943418026,0.0513407327234745,0.6894950270652771,-0.6381542943418026,-0.3548020013999242
2025-11-10 15:33:00+00:00,1,1,1,0.0513407327234745,0.6894950270652771,-0.6381542943418026,0.0513407327234745,0.6894950270652771,-0.6381542943418026,0.0513407327234745,0.6894950270652771,-0.6381542943418026,-0.4828677829054742
2025-11-10 15:34:00+00:00,2,2,2,0.1063073836266994,1.3756308555603027,-0.6346617359668016,0.1063073836266994,1.3756308555603027,-0.6346617359668016,0.1063073836266994,1.3756308555603027,-0.6346617359668016,-0.4828677829054742
2025-11-10 15:35:00+00:00,1,2,2,0.0549666509032249,0.6861358284950256,-0.6311691775918007,0.1063073836266994,1.3756308555603027,-0.6346617359668016,0.1063073836266994,1.3756308555603027,-0.6346617359668016,-0.4828677829054742
2025-11-10 15:36:00+00:00,1,2,2,0.0549666509032249,0.6861358284950256,-0.6311691775918007,0.1063073836266994,1.3756308555603027,-0.6346617359668016,0.1063073836266994,1.3756308555603027,-0.6346617359668016,-0.4828677829054742
2025-11-10 15:37:00+00:00,1,2,2,0.0549666509032249,0.6861358284950256,-0.6311691775918007,0.1063073836266994,1.3756308555603027,-0.6346617359668016,0.1063073836266994,1.3756308555603027,-0.6346617359668016,-0.4828677829054743
2025-11-10 15:38:00+00:00,1,2,2,0.0549666509032249,0.6861358284950256,-0.6311691775918007,0.1063073836266994,1.3756308555603027,-0.6346617359668016,0.1063073836266994,1.3756308555603027,-0.6346617359668016,-0.4828677829054742
2025-11-10 15:39:00+00:00,0,2,2,0.0,0.0,0.0,0.1063073836266994,1.3756308555603027,-0.6346617359668016,0.1063073836266994,1.3756308555603027,-0.6346617359668016,-0.48286778290547416
2025-11-10 15:40:00+00:00,0,2,2,0.0,0.0,0.0,0.1063073836266994,1.3756308555603027,-0.6346617359668016,0.1063073836266994,1.3756308555603027,-0.6346617359668016,-0.4828677829054742
2025-11-10 15:41:00+00:00,0,2,2,0.0,0.0,0.0,0.1063073836266994,1.3756308555603027,-0.6346617359668016,0.1063073836266994,1.3756308555603027,-0.6346617359668016,-0.4828677829054742
2025-11-10 15:42:00+00:00,0,2,2,0.0,0.0,0.0,0.1063073836266994,1.3756308555603027,-0.6346617359668016,0.1063073836266994,1.3756308555603027,-0.6346617359668016,-0.4828677829054743
2025-11-10 15:43:00+00:00,0,2,2,0.0,0.0,0.0,0.1063073836266994,1.3756308555603027,-0.6346617359668016,0.1063073836266994,1.3756308555603027,-0.6346617359668016,-0.4828677829054742
2025-11-10 15:44:00+00:00,0,2,2,0.0,0.0,0.0,0.1063073836266994,1.3756308555603027,-0.6346617359668016,0.1063073836266994,1.3756308555603027,-0.6346617359668016,-0.08090116036026643
2025-11-10 15:45:00+00:00,1,2,3,0.7022089958190918,0.019178481772542,0.6830305140465498,0.7571756467223167,0.7053143102675676,0.025930668227374554,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026636
2025-11-10 15:46:00+00:00,1,2,3,0.7022089958190918,0.019178481772542,0.6830305140465498,0.7571756467223167,0.7053143102675676,0.025930668227374554,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026643
2025-11-10 15:47:00+00:00,1,2,3,0.7022089958190918,0.019178481772542,0.6830305140465498,0.7571756467223167,0.7053143102675676,0.025930668227374554,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026637
2025-11-10 15:48:00+00:00,1,2,3,0.7022089958190918,0.019178481772542,0.6830305140465498,0.7571756467223167,0.7053143102675676,0.025930668227374554,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026637
2025-11-10 15:49:00+00:00,1,1,3,0.7022089958190918,0.019178481772542,0.6830305140465498,0.7022089958190918,0.019178481772542,0.6830305140465498,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026633
2025-11-10 15:50:00+00:00,0,1,3,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026646
2025-11-10 15:51:00+00:00,0,1,3,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026636
2025-11-10 15:52:00+00:00,0,1,3,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026643
2025-11-10 15:53:00+00:00,0,1,3,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.0809011603602664
2025-11-10 15:54:00+00:00,0,1,3,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026644
2025-11-10 15:55:00+00:00,0,1,3,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026639
2025-11-10 15:56:00+00:00,0,1,3,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026641
2025-11-10 15:57:00+00:00,0,1,3,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026644
2025-11-10 15:58:00+00:00,0,1,3,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026643
2025-11-10 15:59:00+00:00,0,1,3,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026643
2025-11-10 16:00:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026641
2025-11-10 16:01:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026636
2025-11-10 16:02:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026639
2025-11-10 16:03:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026644
2025-11-10 16:04:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026632
2025-11-10 16:05:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026636
2025-11-10 16:06:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026639
2025-11-10 16:07:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026636
2025-11-10 16:08:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.0809011603602664
2025-11-10 16:09:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026643
2025-11-10 16:10:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026637
2025-11-10 16:11:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026632
2025-11-10 16:12:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026634
2025-11-10 16:13:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026632
2025-11-10 16:14:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026636
2025-11-10 16:15:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026637
2025-11-10 16:16:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026639
2025-11-10 16:17:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026644
2025-11-10 16:18:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026639
2025-11-10 16:19:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026643
2025-11-10 16:20:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026639
2025-11-10 16:21:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026637
2025-11-10 16:22:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026647
2025-11-10 16:23:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026639
2025-11-10 16:24:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026636
2025-11-10 16:25:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026637
2025-11-10 16:26:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026641
2025-11-10 16:27:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026634
2025-11-10 16:28:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026633
2025-11-10 16:29:00+00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8085163794457912,1.3948093373328447,-0.19543098596235117,-0.08090116036026643
2025-11-10 16:30:00+00:00,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.7571756467223167,0.7053143102675676,0.025930668227374554,-0.0809011603602664
2025-11-10 16:31:00+00:00,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.7571756467223167,0.7053143102675676,0.025930668227374554,-0.08090116036026636
2025-11-10 16:32:00+00:00,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.7571756467223167,0.7053143102675676,0.025930668227374554,-0.08090116036026633
2025-11-10 16:33:00+00:00,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.7571756467223167,0.7053143102675676,0.025930668227374554,-0.08090116036026637
2025-11-10 16:34:00+00:00,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,-0.0809011603602664
2025-11-10 16:35:00+00:00,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,-0.08090116036026637
2025-11-10 16:36:00+00:00,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,-0.08090116036026636
2025-11-10 16:37:00+00:00,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,-0.08090116036026637
2025-11-10 16:38:00+00:00,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,-0.08090116036026641
2025-11-10 16:39:00+00:00,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,-0.08090116036026637
2025-11-10 16:40:00+00:00,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,-0.08090116036026644
2025-11-10 16:41:00+00:00,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,-0.08090116036026646
2025-11-10 16:42:00+00:00,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,-0.08090116036026639
2025-11-10 16:43:00+00:00,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,-0.08090116036026639
2025-11-10 16:44:00+00:00,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7022089958190918,0.019178481772542,0.6830305140465498,-0.08090116036026643
2025-11-10 16:45:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026643
2025-11-10 16:46:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026641
2025-11-10 16:47:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026641
2025-11-10 16:48:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026646
2025-11-10 16:49:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026633
2025-11-10 16:50:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026646
2025-11-10 16:51:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026636
2025-11-10 16:52:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 16:53:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 16:54:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 16:55:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 16:56:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 16:57:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 16:58:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026641
2025-11-10 16:59:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026636
2025-11-10 17:00:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026641
2025-11-10 17:01:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026636
2025-11-10 17:02:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 17:03:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026644
2025-11-10 17:04:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026634
2025-11-10 17:05:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:06:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:07:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:08:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026636
2025-11-10 17:09:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026643
2025-11-10 17:10:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 17:11:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026632
2025-11-10 17:12:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 17:13:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 17:14:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:15:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 17:16:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 17:17:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:18:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:19:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:20:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:21:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:22:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026634
2025-11-10 17:23:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:24:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026641
2025-11-10 17:25:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026633
2025-11-10 17:26:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026641
2025-11-10 17:27:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 17:28:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026634
2025-11-10 17:29:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:30:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:31:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:32:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026633
2025-11-10 17:33:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026643
2025-11-10 17:34:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 17:35:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 17:36:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026648
2025-11-10 17:37:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026634
2025-11-10 17:38:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 17:39:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026633
2025-11-10 17:40:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 17:41:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:42:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026633
2025-11-10 17:43:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026643
2025-11-10 17:44:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026643
2025-11-10 17:45:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026636
2025-11-10 17:46:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026641
2025-11-10 17:47:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026641
2025-11-10 17:48:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 17:49:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026633
2025-11-10 17:50:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 17:51:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 17:52:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026641
2025-11-10 17:53:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 17:54:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 17:55:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026641
2025-11-10 17:56:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026641
2025-11-10 17:57:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 17:58:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026641
2025-11-10 17:59:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026636
2025-11-10 18:00:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026636
2025-11-10 18:01:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026644
2025-11-10 18:02:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 18:03:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026636
2025-11-10 18:04:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026634
2025-11-10 18:05:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 18:06:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 18:07:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026644
2025-11-10 18:08:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 18:09:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 18:10:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 18:11:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 18:12:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026636
2025-11-10 18:13:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 18:14:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026632
2025-11-10 18:15:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 18:16:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026634
2025-11-10 18:17:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026633
2025-11-10 18:18:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026634
2025-11-10 18:19:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026643
2025-11-10 18:20:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026632
2025-11-10 18:21:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 18:22:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809011603602664
2025-11-10 18:23:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026633
2025-11-10 18:24:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026639
2025-11-10 18:25:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026637
2025-11-10 18:26:00+00:00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08090116036026634
